"2014-10-15 23:10:00",1,122,4,10,12.82,13.82,128
"2014-10-15 23:10:00",1,122,23,10,31.5
"2014-10-15 23:10:00",1,122,32,10,NAN
"2014-10-15 23:20:00",1,122,1,10,13.23,0,0,-4.535,0.25,161.5,0,0,0,0,0,0,0.571,93.6,0,0
"2014-10-15 23:20:00",1,122,4,10,12.82,13.78,128
"2014-10-15 23:20:00",1,122,23,10,31.23
"2014-10-15 23:20:00",1,122,32,10,NAN
"2014-10-15 23:30:00",1,122,1,10,13.27,-0.679,0,-4.535,0.25,163.9,0,0,0,0,0,0,0.571,93.2000,0,0
"2014-10-15 23:30:00",1,122,4,10,12.82,13.75,160
"2014-10-15 23:30:00",1,122,23,10,32.38
"2014-10-15 23:30:00",1,122,32,10,NAN
"2014-10-15 23:40:00",1,122,1,10,13.11,-0.679,0,-4.535,0,0,0,0,0,0,0,0,0.5,93.6,0,0
"2014-10-15 23:40:00",1,122,4,10,12.82,13.78,160
"2014-10-15 23:40:00",1,122,23,10,31.19
"2014-10-15 23:40:00",1,122,32,10,NAN
"2014-10-15 23:50:00",1,122,1,10,12.81,0,0,-4.535,0,0,0,0,0,0,0,0,0.25,96.4,0,0
"2014-10-15 23:50:00",1,122,4,10,12.82,13.73,128
"2014-10-15 23:50:00",1,122,23,10,20
"2014-10-15 23:50:00",1,122,32,10,NAN
"2014-10-16 00:00:00",1,122,1,10,12.52,0,0,-4.536,0,0,0,0,0,0,0,0,0.25,98.2000,0,0
"2014-10-16 00:00:00",1,122,4,10,12.81,13.68,128
"2014-10-16 00:00:00",1,122,1,60,98.2000,0,0
"2014-10-16 00:00:00",1,122,4,240,12.81,13.68
"2014-10-16 00:00:00",1,122,22,60,0.218,0.306,0.253,520.1,593.9,549.4
"2014-10-16 00:00:00",1,122,23,10,19.39
"2014-10-16 00:00:00",1,122,31,60,0,0
"2014-10-16 00:00:00",1,122,32,10,NAN
"2014-10-16 00:10:00",1,122,1,10,12.62,0,0,-4.535,0.5,213.4,0,0,0,0,0,0,0.7500,98.1,0,0
"2014-10-16 00:10:00",1,122,4,10,12.81,13.59,128
"2014-10-16 00:10:00",1,122,23,10,21.74
"2014-10-16 00:10:00",1,122,32,10,NAN
"2014-10-16 00:20:00",1,122,1,10,12.46,0,0,-4.535,0.25,192.4,0,0,0,0,0,0,0.7500,98.3,0,0
"2014-10-16 00:20:00",1,122,4,10,12.81,13.54,128
"2014-10-16 00:20:00",1,122,23,10,20.55
"2014-10-16 00:20:00",1,122,32,10,NAN
"2014-10-16 00:30:00",1,122,1,10,12.45,0,0,-4.536,0.5,186.6,0,0,0,0,0,0,0.5,97.2000,0,0
"2014-10-16 00:30:00",1,122,4,10,12.81,13.45,128
"2014-10-16 00:30:00",1,122,23,10,25.75
"2014-10-16 00:30:00",1,122,32,10,NAN
"2014-10-16 00:40:00",1,122,1,10,12.52,0,0,-4.536,0.25,159.8,0,0,0,0,0,0,0.7500,96.2000,0,0
"2014-10-16 00:40:00",1,122,4,10,12.81,13.38,128
"2014-10-16 00:40:00",1,122,23,10,27.08
"2014-10-16 00:40:00",1,122,32,10,NAN
"2014-10-16 00:50:00",1,122,1,10,12.56,0,0,-4.536,0.25,160.4,0,0,0,0,0,0,0.536,96.3,0,0
"2014-10-16 00:50:00",1,122,4,10,12.81,13.3,128
"2014-10-16 00:50:00",1,122,23,10,27.83
"2014-10-16 00:50:00",1,122,32,10,NAN
"2014-10-16 01:00:00",1,122,1,10,12.73,0,0,-4.536,0.7500,170.7,0,0,0,0,0,0,1,95.9,0,0
"2014-10-16 01:00:00",1,122,4,10,12.81,13.26,128
"2014-10-16 01:00:00",1,122,1,60,95.9,0,0
"2014-10-16 01:00:00",1,122,22,60,0.218,0.306,0.253,520.2,594,549.4
"2014-10-16 01:00:00",1,122,23,10,27.76
"2014-10-16 01:00:00",1,122,31,60,0,0
"2014-10-16 01:00:00",1,122,32,10,NAN
"2014-10-16 01:10:00",1,122,1,10,12.87,0,0,-4.536,0.7500,184.1,0,0,0,0,0,0,0.929,95,0,0
"2014-10-16 01:10:00",1,122,4,10,12.81,13.23,128
"2014-10-16 01:10:00",1,122,23,10,28.58
"2014-10-16 01:10:00",1,122,32,10,NAN
"2014-10-16 01:20:00",1,122,1,10,12.83,0,0,-4.536,0.7500,174.1,0,0,0,0,0,0,0.786,94.6,0,0
"2014-10-16 01:20:00",1,122,4,10,12.81,13.21,128
"2014-10-16 01:20:00",1,122,23,10,28.61
"2014-10-16 01:20:00",1,122,32,10,NAN
"2014-10-16 01:30:00",1,122,1,10,12.7,0,0,-4.536,0.5,186.6,0,0,0,0,0,0,0.8570,95.4,0,0
"2014-10-16 01:30:00",1,122,4,10,12.82,13.21,128
"2014-10-16 01:30:00",1,122,23,10,27.83
"2014-10-16 01:30:00",1,122,32,10,NAN
"2014-10-16 01:40:00",1,122,1,10,12.56,0,0,-4.536,0.7500,163.5,0,0,0,0,0,0,0.821,95.8,0,0
"2014-10-16 01:40:00",1,122,4,10,12.81,13.21,128
"2014-10-16 01:40:00",1,122,23,10,27.86
"2014-10-16 01:40:00",1,122,32,10,NAN
"2014-10-16 01:50:00",1,122,1,10,12.66,0,0,-4.536,0.25,164.4,0,0,0,0,0,0,1,95.2000,0,0
"2014-10-16 01:50:00",1,122,4,10,12.8,13.19,128
"2014-10-16 01:50:00",1,122,23,10,26.37
"2014-10-16 01:50:00",1,122,32,10,NAN
"2014-10-16 02:00:00",1,122,1,10,12.63,0,0,-4.536,0.25,163.3,0,0,0,0,0,0,1,95.2000,0,0
"2014-10-16 02:00:00",1,122,4,10,12.81,13.16,128
"2014-10-16 02:00:00",1,122,1,60,95.2000,0,0
"2014-10-16 02:00:00",1,122,22,60,0.219,0.306,0.253,520.8,594,549.4
"2014-10-16 02:00:00",1,122,23,10,21.84
"2014-10-16 02:00:00",1,122,31,60,0,0
"2014-10-16 02:00:00",1,122,32,10,NAN
"2014-10-16 02:10:00",1,122,1,10,12.7,0,0,-4.536,0.25,159.5,0,0,0,0,0,0,0.7500,94.9,0,0
"2014-10-16 02:10:00",1,122,4,10,12.81,13.14,128
"2014-10-16 02:10:00",1,122,23,10,27.11
"2014-10-16 02:10:00",1,122,32,10,NAN
"2014-10-16 02:20:00",1,122,1,10,12.83,0,0,-4.536,0.5,167.3,0,0,0,0,0,0,0.7500,93.5,0,0
"2014-10-16 02:20:00",1,122,4,10,12.81,13.14,128
"2014-10-16 02:20:00",1,122,23,10,27.56
"2014-10-16 02:20:00",1,122,32,10,NAN
